,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.4229510724544525,0.3941756188869476,0.199379950761795,0.98919016122818,0.417607843875885,0.3816001713275909,0.1649945527315139,0.992581844329834,0.4136979579925537,0.3814829587936401,0.1649961769580841,0.9924806356430054,0.4095668792724609,0.3814584612846374,0.1650256663560867,0.993761956691742,0.4268976747989654,0.3826015591621399,0.1654630154371261,0.9904524683952332,0.4293533861637115,0.3832191228866577,0.1654358804225921,0.9882249236106871,0.4316865801811218,0.3838115036487579,0.1653191000223159,0.989098310470581,0.4044410288333893,0.3873515129089355,0.0467447750270366,0.9967908263206482,0.435136467218399,0.3907775282859802,0.0500471517443656,0.9946959018707277,0.4171906113624573,0.4046937823295593,0.1631591320037841,0.9960224628448486,0.4267793297767639,0.4054572284221649,0.1639176458120346,0.9949052333831788,0.3688116073608398,0.4508655965328216,0.0094946837052702,0.998184084892273,0.4599867761135101,0.4602729380130768,-0.0143082085996866,0.9945083260536194,0.3199959397315979,0.5209916830062866,-0.0046683684922754,0.7751156687736511,0.4782926440238952,0.5607719421386719,0.0499853268265724,0.8950174450874329,0.351697713136673,0.5841544270515442,0.0333319343626499,0.6955254077911377,0.4498987197875976,0.5922614336013794,0.1980762481689453,0.7290793657302856,0.3555145263671875,0.6046100854873657,0.0394854806363582,0.654516875743866,0.4425867199897766,0.603705644607544,0.2250082194805145,0.690284788608551,0.3608567714691162,0.6000358462333679,0.0441734679043293,0.6536364555358887,0.4277504384517669,0.5941137075424194,0.2220595329999923,0.6913698315620422,0.3619302809238434,0.5926830768585205,0.0367514751851558,0.6435229778289795,0.4345773160457611,0.5937274098396301,0.2017764300107956,0.6779681444168091,0.3883903920650482,0.6473323106765747,0.0383167304098606,0.9884951710700988,0.4305099546909332,0.6568774580955505,-0.038455806672573,0.9892534613609314,0.4028717875480652,0.7418937087059021,0.2327408045530319,0.6758759617805481,0.424677312374115,0.7788622379302979,-0.007875251583755,0.726596474647522,0.39975106716156,0.8421671390533447,0.3735972046852112,0.5422697067260742,0.403658926486969,0.9317599534988404,-0.0009659568895585,0.5989344716072083,0.3933398723602295,0.8604830503463745,0.3953596949577331,0.5011071562767029,0.3970950245857239,0.9483705759048462,0.0015367784071713,0.5692746043205261,0.4019650816917419,0.8445521593093872,0.3890008628368377,0.4744096994400024,0.4139115810394287,0.9496291279792786,-0.0131549658253788,0.5276162028312683
1,0.4484061300754547,0.373296320438385,0.1590014398097992,0.9901724457740784,0.4443887770175934,0.3633840978145599,0.1276359260082245,0.9931665062904358,0.4416646957397461,0.3633711040019989,0.127642348408699,0.9930599927902222,0.4389294981956482,0.363649845123291,0.1276280581951141,0.9942287802696228,0.4520847797393799,0.3636044859886169,0.1281612068414688,0.9912285208702089,0.4546104967594147,0.3635456264019012,0.1281621754169464,0.9891773462295532,0.4570890069007873,0.3636778593063354,0.1280671209096908,0.989948868751526,0.4349969327449798,0.3695729672908783,0.0211126469075679,0.9967737793922424,0.4606566429138183,0.3696171641349792,0.0231303870677948,0.9947487115859984,0.4449236989021301,0.3817132711410522,0.1272280514240265,0.996225118637085,0.4525229930877685,0.3823339641094208,0.1274384409189224,0.9952003955841064,0.40474733710289,0.4276444017887115,-0.0487580448389053,0.9983140230178832,0.4882775247097015,0.4292902052402496,-0.0187080539762973,0.9948954582214355,0.3727429509162903,0.4963962733745575,-0.034307487308979,0.797324001789093,0.5082219243049622,0.5064011216163635,0.0460551306605339,0.9034045338630676,0.386775255203247,0.52977454662323,0.0571993291378021,0.6985383033752441,0.4855519831180572,0.5178794860839844,0.1742918789386749,0.6857810020446777,0.3921800553798675,0.5464465618133545,0.0664727091789245,0.6414032578468323,0.4798586964607239,0.5226238965988159,0.2015507221221923,0.6407508254051208,0.3982886970043182,0.5423663854598999,0.0720182880759239,0.6396517753601074,0.4727133810520172,0.518085241317749,0.1979362666606903,0.6415443420410156,0.3986325263977051,0.5354553461074829,0.0621325597167015,0.626638650894165,0.4739959239959717,0.5155358910560608,0.1771186739206314,0.6285151243209839,0.4276812970638275,0.6033450365066528,0.0017230587545782,0.9894970655441284,0.4671036303043365,0.6056504845619202,-0.0019990103319287,0.990145742893219,0.4490785598754883,0.7095693349838257,0.1129717603325843,0.7023827433586121,0.4624779820442199,0.7097469568252563,0.0565194971859455,0.7502512335777283,0.4537640511989593,0.8135846853256226,0.1368257105350494,0.5800530314445496,0.4378266930580139,0.8240982890129089,0.0904330089688301,0.631611168384552,0.4599210321903229,0.8337936401367188,0.1423433721065521,0.5464681386947632,0.4311829209327698,0.8383400440216064,0.0965819954872131,0.6078097820281982,0.454272449016571,0.8328517079353333,0.1449958533048629,0.4910723567008972,0.4390643239021301,0.8560270667076111,0.0880369395017623,0.5349459648132324
2,0.4891869127750397,0.3629416525363922,0.1349538266658783,0.9911489486694336,0.4853485524654388,0.353478729724884,0.1111609935760498,0.9938425421714784,0.4832514226436615,0.3532342910766601,0.1112043038010597,0.9937461018562316,0.4808538556098938,0.3531513512134552,0.1111621707677841,0.9947978854179382,0.4914680421352386,0.3539317548274994,0.1046154722571373,0.992100715637207,0.4934111535549164,0.3537945449352264,0.1046011000871658,0.9902549386024476,0.4953109622001648,0.3537625968456268,0.1045324951410293,0.9909493327140808,0.4752639234066009,0.3586152791976928,0.0335083045065403,0.9970817565917968,0.4964602589607239,0.3590022027492523,0.0035707007627934,0.9952662587165833,0.4856165051460266,0.3703749477863312,0.1124893575906753,0.9965881109237672,0.4918068945407867,0.3711916804313659,0.1037564426660537,0.995667278766632,0.4410988390445709,0.4179106950759887,0.0156584717333316,0.9984217882156372,0.509553849697113,0.4104246795177459,-0.0579961836338043,0.99539053440094,0.4391986429691314,0.4836388230323791,0.1424036771059036,0.7806441187858582,0.526143491268158,0.4940416514873504,0.0074796443805098,0.9113446474075316,0.4636944830417633,0.4996887743473053,0.3078141212463379,0.6319159865379333,0.5305265188217163,0.5115486979484558,0.1611652672290802,0.6701021194458008,0.4668254852294922,0.5028451085090637,0.3312726616859436,0.5804792046546936,0.5339075922966003,0.5185178518295288,0.1853529810905456,0.6217862367630005,0.4739089012145996,0.4975679814815521,0.3297446370124817,0.5787798762321472,0.5317825078964233,0.515657365322113,0.1834046393632888,0.6228368878364563,0.4744841158390045,0.496828019618988,0.3113682866096496,0.5673249363899231,0.5282140970230103,0.5119146704673767,0.1664282828569412,0.6052547097206116,0.4614075720310211,0.5732090473175049,0.0159896947443485,0.9905402660369872,0.4998872280120849,0.5687360763549805,-0.016286252066493,0.991117775440216,0.4594172537326813,0.6618235111236572,0.1147460788488388,0.7319846749305725,0.5076953768730164,0.643584668636322,0.1687756776809692,0.7746875286102295,0.4538632929325104,0.7811635732650757,0.1321903467178344,0.6215197443962097,0.4953306317329407,0.7510594129562378,0.2505263090133667,0.6674325466156006,0.4540812373161316,0.80098956823349,0.138131707906723,0.5914056301116943,0.4902161061763763,0.7683280110359192,0.2650242447853088,0.6459637880325317,0.4569857716560364,0.7971976399421692,0.1352946460247039,0.5305701494216919,0.503639280796051,0.7675670981407166,0.2846003174781799,0.5653203725814819
3,0.5199233293533325,0.3534620404243469,0.1011531800031662,0.9920263290405272,0.5159316062927246,0.3435807228088379,0.0816852301359176,0.9944493174552916,0.5138726234436035,0.3432285189628601,0.0817781835794448,0.9943625330924988,0.5117831826210022,0.343070238828659,0.0817581936717033,0.9953086376190186,0.5215752720832825,0.3438265919685364,0.0756496787071228,0.9928849935531616,0.5233263373374939,0.3436547219753265,0.0756349116563797,0.99122416973114,0.5251396298408508,0.3435986638069153,0.0755999386310577,0.991848886013031,0.5066293478012085,0.3479203283786773,0.0165476016700267,0.997358500957489,0.526658296585083,0.3483036756515503,-0.0162924379110336,0.9957306981086732,0.5166307687759399,0.3600943684577942,0.0866804420948028,0.9969055652618408,0.522483229637146,0.3604627549648285,0.0793232470750808,0.9960787892341614,0.4767314791679382,0.3945914208889007,0.0088479053229093,0.9985443353652954,0.5394930839538574,0.3951615691184997,-0.0753658860921859,0.9958435893058776,0.4570221900939941,0.4473915994167328,0.1522848308086395,0.7727290391921997,0.5517246127128601,0.464565634727478,0.0053131775930523,0.9192824959754944,0.4801310896873474,0.4517456889152527,0.3253940939903259,0.5738455057144165,0.5574860572814941,0.4836888313293457,0.173174038529396,0.6748477816581726,0.4856509566307068,0.4492555558681488,0.3513824045658111,0.5276734232902527,0.559421956539154,0.4901663064956665,0.1959470361471176,0.6237062215805054,0.4895409941673279,0.4510200321674347,0.3477571010589599,0.5258225798606873,0.5564879179000854,0.4865675568580627,0.1955467611551284,0.624577522277832,0.488133430480957,0.4513813853263855,0.3289734721183777,0.5157322287559509,0.5543481111526489,0.4837759733200073,0.1798743903636932,0.6028136610984802,0.4851382672786712,0.5409168601036072,0.0217750295996665,0.9914800524711608,0.5188478231430054,0.5393973588943481,-0.0220624767243862,0.99199777841568,0.4849087297916412,0.6161936521530151,0.1566212326288223,0.7582384943962097,0.522753119468689,0.6158457398414612,0.193858116865158,0.7956503629684448,0.4687643051147461,0.7097447514533997,0.2408508360385894,0.6576538681983948,0.5224867463111877,0.7043108344078064,0.3222272098064422,0.6980143785476685,0.4678490757942199,0.7253682613372803,0.2535454928874969,0.6307706832885742,0.5196278095245361,0.7177677750587463,0.3417876064777374,0.6788609623908997,0.4723597466945648,0.721218466758728,0.2697463929653168,0.5582460761070251,0.5250030755996704,0.7065842151641846,0.3699683845043182,0.5881201028823853
4,0.5371187925338745,0.3494634330272674,0.1276732981204986,0.9927483797073364,0.5336681604385376,0.3412190973758697,0.1071728244423866,0.9948930740356444,0.5316049456596375,0.340825468301773,0.107200875878334,0.9948229789733888,0.5294986367225647,0.3404903411865234,0.1072194129228591,0.9956743121147156,0.5393982529640198,0.3417649567127228,0.1006374955177307,0.9934925436973572,0.5411847829818726,0.3417709171772003,0.1006309017539024,0.9919831156730652,0.5430662035942078,0.3418149948120117,0.1005646139383316,0.9925165772438048,0.5248762369155884,0.3438481092453003,0.0401770509779453,0.997437298297882,0.5444619655609131,0.3464323878288269,0.0096582658588886,0.9959039092063904,0.5338321328163147,0.3557571172714233,0.1100625246763229,0.997101902961731,0.5400071740150452,0.3575115799903869,0.1011730059981346,0.9963505268096924,0.4909171164035797,0.3924838006496429,0.0114667695015668,0.9986570477485656,0.5559788346290588,0.39215949177742,-0.0451419949531555,0.9961619973182678,0.4708968698978424,0.4369624257087707,0.0468114204704761,0.7949296832084656,0.5720120668411255,0.4543036520481109,-0.0054435073398053,0.9249691367149352,0.4845165610313415,0.4669181406497955,0.0867909640073776,0.5849658846855164,0.5556837916374207,0.4753121733665466,0.0965854451060295,0.6443646550178528,0.4866368770599365,0.4791623651981354,0.0901000574231147,0.5247896313667297,0.550644040107727,0.4835926592350006,0.1061492934823036,0.5868321061134338,0.4911976456642151,0.4760080575942993,0.0883566960692405,0.5211309194564819,0.5452321767807007,0.4801190197467804,0.1068136543035507,0.5884397625923157,0.491777092218399,0.4717338979244232,0.0870580151677131,0.5075706243515015,0.5453285574913025,0.4765667915344238,0.0998702421784401,0.5655480027198792,0.5084185004234314,0.5169413089752197,0.0318433679640293,0.9922921657562256,0.5380182266235352,0.5221582055091858,-0.0321662984788417,0.9927724599838256,0.5136864185333252,0.5828054547309875,0.2020378559827804,0.7808278203010559,0.530075192451477,0.5958569645881653,0.0878811329603195,0.8157253265380859,0.5055195093154907,0.6550895571708679,0.3458481431007385,0.6880502104759216,0.5198878049850464,0.6867573857307434,0.1873047798871994,0.7272626161575317,0.5017901659011841,0.6694108247756958,0.3639862239360809,0.6643193364143372,0.5164468884468079,0.7022489905357361,0.200519397854805,0.7101083397865295,0.5051278471946716,0.6582466959953308,0.3737719357013702,0.5673888921737671,0.5213412046432495,0.6974138021469116,0.1913368999958038,0.6148765683174133
5,0.5442355275154114,0.328865647315979,0.0972085669636726,0.9932093024253844,0.5413699150085449,0.3219787776470184,0.076429396867752,0.9950990080833436,0.5395323634147644,0.321799486875534,0.0764352828264236,0.9950280785560608,0.5377065539360046,0.3217407763004303,0.0764099508523941,0.9958148002624512,0.5470410585403442,0.3221293091773987,0.0768931657075882,0.9938386082649232,0.549109160900116,0.322007805109024,0.0768765956163406,0.992445468902588,0.5512574315071106,0.3219432234764099,0.0767946988344192,0.9928889274597168,0.535211443901062,0.3250437676906585,0.0104877669364213,0.9971106052398682,0.5543006658554077,0.3251197934150696,-0.001642462098971,0.9956849813461304,0.5416038632392883,0.3340904116630554,0.0777753964066505,0.996920108795166,0.5470817685127258,0.3344435691833496,0.0780528932809829,0.9961949586868286,0.513512909412384,0.3657808899879455,-0.0319698937237262,0.99871027469635,0.5709344148635864,0.3673397898674011,-0.0277444906532764,0.9961777925491332,0.4959119856357574,0.4077575504779815,0.0356321074068546,0.8144825100898743,0.5830492377281189,0.4190570116043091,0.0607271790504455,0.924872100353241,0.5023415088653564,0.4328011572360992,0.1523695439100265,0.5695620179176331,0.565299391746521,0.4253131747245788,0.2178306877613067,0.5976125001907349,0.5039348006248474,0.4419127702713012,0.1650598347187042,0.5000870227813721,0.5600276589393616,0.4281637072563171,0.2460838854312896,0.5414949655532837,0.5068589448928833,0.4379110932350158,0.1646690815687179,0.4963187873363495,0.5571503639221191,0.4284287691116333,0.2396417111158371,0.5432296395301819,0.5077840089797974,0.4343111217021942,0.155157208442688,0.4809710383415222,0.5574418306350708,0.427406758069992,0.2203300893306732,0.5232197046279907,0.5312041640281677,0.4825956225395202,-0.0002529603079892,0.9929543733596802,0.5569313168525696,0.4854191243648529,-1.7566615497344173e-05,0.9932821393013,0.5376549959182739,0.5527353882789612,0.0820109918713569,0.7967395782470703,0.5503879189491272,0.5521915555000305,0.1070621386170387,0.8201912641525269,0.5394845008850098,0.6245785355567932,0.145719513297081,0.7028114795684814,0.540113627910614,0.6233293414115906,0.2096495926380157,0.7261859178543091,0.5402892231941223,0.6508334279060364,0.1548011302947998,0.68873131275177,0.534213125705719,0.6356241106987,0.223158597946167,0.7264512777328491,0.5378797650337219,0.6462506055831909,0.1608521044254303,0.5503899455070496,0.5369229912757874,0.6398305892944336,0.2267546951770782,0.5828139781951904
6,0.5600283145904541,0.3300216495990753,0.0714421868324279,0.9938817024230956,0.5563267469406128,0.3234919905662536,0.0527452528476715,0.9955808520317078,0.5544657111167908,0.3230776488780975,0.0527765862643718,0.9955161809921264,0.5526209473609924,0.3227399289608001,0.0527471974492073,0.996223509311676,0.5616568326950073,0.3239904642105102,0.0520296916365623,0.994448184967041,0.5633125901222229,0.3238984942436218,0.0519950166344642,0.9931946992874146,0.5650022625923157,0.3237334787845611,0.0519869551062583,0.9935936331748962,0.5495189428329468,0.3260335922241211,-0.0087552806362509,0.99738210439682,0.5668022036552429,0.3263479769229889,-0.004662518389523,0.9961050748825072,0.557902991771698,0.3353254199028015,0.054010909050703,0.9972094893455504,0.5627731084823608,0.3357321619987488,0.0529405549168586,0.9965569972991944,0.5300291776657104,0.3685144484043121,-0.0250937528908252,0.9987943172454834,0.5805615782737732,0.3693483769893646,-0.0394849181175231,0.9965144395828248,0.5192126035690308,0.4214643836021423,0.0508462190628051,0.8137034773826599,0.5885134935379028,0.4308816194534302,0.0281392037868499,0.9288688898086548,0.5402462482452393,0.4266197085380554,0.1921444237232208,0.516741156578064,0.583587110042572,0.4358859360218048,0.1513361185789108,0.5650985836982727,0.5421470403671265,0.4324336349964142,0.2126860916614532,0.4537495970726013,0.5828651785850525,0.4409171342849731,0.176963210105896,0.5105492472648621,0.5479201078414917,0.4268324971199035,0.2122534960508346,0.4502683281898498,0.580653727054596,0.4372285902500152,0.1746457517147064,0.5127387046813965,0.5470989942550659,0.425847053527832,0.1959690302610397,0.4366779327392578,0.57876056432724,0.4337460398674011,0.1540505588054657,0.4921565651893616,0.5380037426948547,0.4797851145267486,-0.0005603329045698,0.9936542510986328,0.5684421062469482,0.4795464277267456,0.0002647237852215,0.993942379951477,0.5380603075027466,0.5454734563827515,0.1070757359266281,0.8167986273765564,0.5709375739097595,0.5323289632797241,0.1575483381748199,0.8367730975151062,0.5401169061660767,0.6192757487297058,0.0626925677061081,0.7322331070899963,0.565388023853302,0.596613883972168,0.1428729593753814,0.7528257966041565,0.541563868522644,0.6291104555130005,0.0613989941775798,0.7196409702301025,0.5621310472488403,0.6075958609580994,0.1445708274841308,0.7532308101654053,0.5412264466285706,0.6342412233352661,0.0615149363875389,0.5907551050186157,0.5645096302032471,0.6195582151412964,0.1566426753997802,0.6162516474723816
7,0.5814266800880432,0.3257361948490143,0.060877252370119,0.9944887161254884,0.5792558193206787,0.3199495077133178,0.0436813458800315,0.9960158467292786,0.5777226686477661,0.3198245167732239,0.0437137335538864,0.9959580302238464,0.5761414766311646,0.3196726143360138,0.0436824783682823,0.9965937733650208,0.5829951167106628,0.3197363615036011,0.0401821918785572,0.9949995279312134,0.5842393040657043,0.3195041418075561,0.0401746742427349,0.993871808052063,0.5855823159217834,0.3192544281482696,0.0401344560086727,0.9942304491996764,0.5722044110298157,0.3222160339355469,-0.0100844269618391,0.9976346492767334,0.5868343114852905,0.3228944838047027,-0.0202903915196657,0.99648916721344,0.5794501900672913,0.3308072388172149,0.0470554754137992,0.9974753856658936,0.5831800699234009,0.3308755159378052,0.0426101200282573,0.9968900680541992,0.5521332621574402,0.3577569425106048,-0.014204217121005,0.9988697171211244,0.5955034494400024,0.3585359156131744,-0.0421029403805732,0.9968565702438354,0.5426710844039917,0.3951207101345062,0.0983781665563583,0.7986598610877991,0.6064323782920837,0.399872213602066,0.000380922720069,0.93429434299469,0.5535274744033813,0.3936002850532532,0.2308381348848343,0.4709547758102417,0.6174594163894653,0.4173783957958221,0.1045640334486961,0.5758073329925537,0.5559308528900146,0.3945852518081665,0.2494248896837234,0.4150059819221496,0.6205577850341797,0.4219866693019867,0.1178621053695678,0.5213319659233093,0.5579594373703003,0.391737550497055,0.2464453279972076,0.4114445745944977,0.6205888390541077,0.4206815361976623,0.1164656281471252,0.5229089260101318,0.559292197227478,0.3919178545475006,0.2337712347507476,0.3991616666316986,0.6184660792350769,0.4188190996646881,0.1084247604012489,0.497402548789978,0.5558191537857056,0.4579679071903229,0.0017617276171222,0.9942799806594848,0.582652747631073,0.4572660624980926,-0.0017459007212892,0.9945399165153505,0.5536791086196899,0.5073332190513611,0.1188165992498397,0.8345698714256287,0.5834633111953735,0.5135801434516907,0.1511767208576202,0.8516166806221008,0.5473204851150513,0.5634633302688599,0.1943190693855285,0.7571544051170349,0.5798298120498657,0.5766537189483643,0.2427432537078857,0.7754644155502319,0.5472711324691772,0.5719336867332458,0.2080885618925094,0.7463884353637695,0.5783787965774536,0.5862155556678772,0.25709268450737,0.7762444615364075,0.5473809838294983,0.5767742991447449,0.2315473109483719,0.6057485938072205,0.5815638303756714,0.5804654359817505,0.2705287635326385,0.6303300857543945
8,0.5865110754966736,0.3283102810382843,0.0701378211379051,0.995000183582306,0.5840829610824585,0.3230220377445221,0.0526852384209632,0.996349036693573,0.5826209783554077,0.3227507174015045,0.0527007393538951,0.9963114857673644,0.581106960773468,0.3225129246711731,0.0526942387223243,0.9968658089637756,0.588546872138977,0.3235310018062591,0.0507773831486702,0.9954522252082824,0.5899998545646667,0.3235124051570892,0.0507704615592956,0.994446873664856,0.5914123058319092,0.3234870135784149,0.0507146939635276,0.9947567582130432,0.5782814621925354,0.3249199688434601,-0.0072524324059486,0.997778594493866,0.5929110646247864,0.3262249827384949,-0.0057238778099417,0.9967764616012572,0.5844345688819885,0.332766592502594,0.0540732964873313,0.9976372122764589,0.5888450741767883,0.3335964381694793,0.0519648194313049,0.9971206784248352,0.5590201616287231,0.3573172390460968,-0.0200022291392087,0.9989137649536132,0.6030217409133911,0.3616443574428558,-0.0329258367419242,0.9971284866333008,0.5444031953811646,0.3933323919773102,0.0174410045146942,0.8164578676223755,0.6124095320701599,0.4035488069057464,-0.0031654548365622,0.9398663640022278,0.5496178865432739,0.415085107088089,0.0661891251802444,0.4615942239761352,0.6131777167320251,0.4238170981407165,0.0595116540789604,0.5841858386993408,0.5498621463775635,0.4238745272159576,0.0716947466135025,0.4010948836803436,0.6128668785095215,0.4293745756149292,0.0692738741636276,0.5229294896125793,0.5527620911598206,0.4227914214134216,0.0712933093309402,0.3966464102268219,0.6109797954559326,0.4275989830493927,0.0686974599957466,0.5247135162353516,0.5543171763420105,0.4183374941349029,0.0679900050163269,0.3825073540210724,0.6101173162460327,0.4260014295578003,0.0623001642525196,0.4954696297645569,0.564507782459259,0.4514517188072204,0.0069276727735996,0.9948092103004456,0.5898517370223999,0.4541658461093902,-0.0071538491174578,0.9950581192970276,0.5625669956207275,0.4996069967746734,0.0951320230960846,0.8508344292640686,0.5882038474082947,0.5099064111709595,0.0783328860998153,0.8661834001541138,0.5589052438735962,0.5562647581100464,0.1429229229688644,0.7805913090705872,0.5812145471572876,0.5729301571846008,0.1094533577561378,0.7972129583358765,0.5582477450370789,0.5676110982894897,0.1497072279453277,0.7707644701004028,0.5778520107269287,0.5829267501831055,0.1150154471397399,0.7979495525360107,0.5572308301925659,0.5637983083724976,0.1526770740747451,0.6311851739883423,0.5806838274002075,0.574043333530426,0.1137882098555564,0.6559357047080994
9,0.5888752341270447,0.3111043572425842,0.0909645110368728,0.9950077533721924,0.5869633555412292,0.305940717458725,0.0760195851325988,0.9960267543792723,0.5856614708900452,0.3057366013526916,0.0760295391082763,0.9960137605667114,0.5842634439468384,0.3056493997573852,0.0760468393564224,0.9964454770088196,0.5906786322593689,0.3064276576042175,0.0768104121088981,0.9951764345169068,0.5920757055282593,0.3065427243709564,0.0767906457185745,0.9942752122879028,0.5936702489852905,0.306721568107605,0.0767368376255035,0.9944207668304444,0.5821999907493591,0.3086516559123993,0.0210012923926115,0.99662446975708,0.5959283113479614,0.3097846806049347,0.0229628197848796,0.995940625667572,0.5873843431472778,0.3151893615722656,0.0744392126798629,0.9971809387207032,0.5906951427459717,0.3155535459518432,0.0753294751048088,0.9967650771141052,0.5674680471420288,0.3366143107414245,-0.0125836981460452,0.9989302158355712,0.6087741851806641,0.3406657576560974,-0.0067187407985329,0.997065544128418,0.549414873123169,0.370646208524704,-0.0063737244345247,0.8344981670379639,0.6196690201759338,0.3812665343284607,0.0236942861229181,0.9435400366783142,0.5493907928466797,0.3974036872386932,0.0236648712307214,0.4904949069023132,0.6117742657661438,0.3942159116268158,0.0962109714746475,0.5435677766799927,0.5496891736984253,0.4033510386943817,0.0259708315134048,0.4182687401771545,0.6104471683502197,0.3982403576374054,0.1100493296980857,0.4829150736331939,0.5520929098129272,0.4015723764896393,0.0287802275270223,0.4132427871227264,0.6074286103248596,0.3958165049552917,0.1083911210298538,0.4845060110092163,0.5538641810417175,0.3990940153598785,0.0256674624979496,0.3935155570507049,0.6072095632553101,0.3934854567050934,0.098483495414257,0.4577806293964386,0.5728332996368408,0.4245006442070007,0.0092465812340378,0.9951464533805848,0.5965365767478943,0.4256952702999115,-0.0094691589474678,0.9953336119651794,0.5799140334129333,0.480250209569931,0.0632191374897956,0.8612819314002991,0.5925112366676331,0.4847579300403595,0.0282566957175731,0.8784674406051636,0.5791114568710327,0.5396201014518738,0.0846054330468177,0.7985470294952393,0.5848261713981628,0.546335756778717,0.0478529334068298,0.8151980042457581,0.5765215158462524,0.5479384660720825,0.0876410529017448,0.7913120985031128,0.5795685052871704,0.5585500001907349,0.0509192161262035,0.8165767788887024,0.5811831951141357,0.5540374517440796,0.0807564035058021,0.6401967406272888,0.5867404937744141,0.5651115775108337,0.0398916043341159,0.6667214632034302
